,TotalLivArea,OverallQual,ExterQual,GrLivArea,KitchenQual,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,TotalBath,BsmtQual,FireplaceQu,Foundation_PConc,FullBath,MasVnrArea,TotRmsAbvGrd,Fireplaces,BsmtFinType1_GLQ,HeatingQC,Neighborhood_NridgHt,Age,GarageFinish_Unf,RemodeledAge,MSZoning_RM,MSZoning_RM,SalePrice
1184,2628.0,6,4,1314,4,1314.0,440.0,2.0,1314,2.0,4,4,1,2,0.0,6,1,1,4,0,1,0,0,0,0,176432
1185,2572.0,6,3,1294,4,1278.0,496.0,2.0,1294,3.0,4,0,0,2,88.0,6,0,1,4,0,17,0,0,0,0,179200
1186,2548.0,7,4,1274,4,1274.0,508.0,2.0,1274,3.0,4,0,1,2,80.0,6,0,1,5,0,2,0,2,0,0,203000
1187,3378.0,7,4,1689,4,1689.0,954.0,3.0,1689,2.0,4,0,1,2,0.0,7,0,0,5,0,0,0,0,0,0,248328
1188,3282.0,9,5,1641,5,1641.0,885.0,3.0,1641,3.0,5,0,1,2,406.0,7,0,1,5,0,1,0,0,0,0,316500
1189,1649.0,7,3,1079,3,570.0,249.0,1.0,617,1.0,3,4,0,1,0.0,5,1,0,3,0,60,1,2,0,0,125600
1190,1968.0,5,3,984,2,984.0,308.0,1.0,984,2.0,3,0,0,1,164.0,5,0,0,4,0,49,1,0,1,1,110000
1191,1920.0,4,3,960,2,960.0,308.0,1.0,960,1.0,3,0,1,1,0.0,5,0,0,4,0,87,1,30,1,1,108500
1192,1584.0,5,2,1044,2,540.0,504.0,2.0,1044,1.0,3,0,0,1,0.0,4,0,0,3,0,58,1,0,0,0,55993
1193,2660.0,5,3,1633,4,1027.0,240.0,1.0,1027,1.0,3,4,0,1,0.0,7,1,0,5,0,62,1,61,1,1,129000
1194,2249.0,6,3,1137,4,1112.0,551.0,2.0,1137,3.0,4,3,0,2,72.0,5,1,1,4,0,19,1,0,0,0,176000
1195,2760.0,6,3,1380,3,1380.0,364.0,1.0,1380,1.5,3,0,0,1,295.0,6,0,0,2,0,46,1,0,0,0,154000
1196,2512.0,6,4,1256,4,1256.0,578.0,2.0,1256,2.0,4,2,0,2,228.0,6,1,1,5,0,22,1,0,0,0,180000
1197,2284.0,5,3,1142,3,1142.0,528.0,2.0,1142,2.5,4,1,1,1,0.0,6,1,0,3,0,31,0,0,1,1,134000
1198,3360.0,6,3,2158,4,1202.0,576.0,2.0,2158,3.0,3,4,0,2,0.0,7,1,0,3,0,57,1,51,0,0,243000
1199,3245.0,8,4,1629,4,1616.0,808.0,3.0,1629,3.0,4,4,1,2,236.0,9,1,1,5,0,5,0,1,0,0,270000
1200,2164.0,6,3,1080,3,1084.0,484.0,2.0,1080,1.5,3,0,1,1,0.0,5,0,0,3,0,24,1,0,0,0,134000
1201,3993.0,7,4,2646,4,1347.0,656.0,3.0,1372,3.5,4,3,1,2,256.0,9,1,1,5,0,16,0,0,0,0,260000
1202,2229.0,7,4,1491,4,738.0,484.0,2.0,738,2.5,4,4,1,2,0.0,7,1,0,4,0,1,0,0,0,0,168675
1203,2086.0,6,3,1694,3,392.0,398.0,2.0,924,2.5,4,3,1,2,32.0,7,1,0,4,0,13,0,0,0,0,160000
1204,1764.0,5,3,1080,4,684.0,0.0,0.0,684,1.0,2,0,0,1,0.0,5,0,0,4,0,118,0,106,1,1,95000
1205,2126.0,6,4,1422,4,704.0,440.0,2.0,704,2.5,4,4,1,2,0.0,7,1,0,5,0,4,0,1,0,0,173000
1206,2594.0,7,4,1301,4,1293.0,572.0,2.0,1301,3.0,4,4,1,2,0.0,5,1,0,5,0,0,0,0,0,0,187750
1207,2884.0,7,3,2093,3,791.0,542.0,2.0,1236,2.5,4,3,0,2,123.0,7,1,0,4,0,22,0,5,0,0,215000
1208,2146.0,5,3,1073,3,1073.0,270.0,1.0,1073,1.0,3,0,0,1,340.0,6,0,0,4,0,41,0,0,0,0,120000
1209,3000.0,7,4,1506,4,1494.0,672.0,2.0,1506,3.0,4,4,1,2,143.0,7,1,1,5,0,2,0,1,0,0,249000
1210,2668.0,7,3,1334,3,1334.0,477.0,2.0,1334,3.0,3,0,0,2,264.0,7,0,0,4,0,39,0,0,0,0,164500
1211,1295.0,7,4,1295,4,0.0,312.0,1.0,1295,2.0,0,0,0,2,0.0,5,0,0,4,0,20,0,0,1,1,230000
1212,2016.0,7,3,1344,4,672.0,456.0,2.0,672,2.5,3,4,0,1,0.0,6,1,0,4,0,78,1,61,1,1,140000
1213,1464.0,5,3,732,3,732.0,240.0,1.0,732,2.0,3,0,0,1,0.0,4,0,0,3,0,57,1,0,0,0,118900
1214,2936.0,8,4,1468,4,1468.0,904.0,3.0,1468,2.0,4,4,1,2,0.0,6,1,0,5,0,1,0,0,0,0,239900
1215,2138.0,6,3,1069,3,1069.0,440.0,2.0,1069,2.5,4,1,0,2,0.0,4,1,0,4,0,31,0,0,0,0,146300
1216,2080.0,5,3,1040,3,1040.0,499.0,2.0,1040,1.0,4,0,1,1,0.0,6,0,1,4,0,33,1,0,1,1,124000
1217,1924.0,5,3,999,3,925.0,308.0,1.0,999,2.0,4,0,0,1,0.0,6,0,0,3,0,44,1,0,0,0,130000
1218,2698.0,7,3,1349,3,1349.0,539.0,2.0,1349,2.0,4,0,1,2,108.0,6,0,0,5,0,7,1,1,0,0,179000
1219,2866.0,7,3,1442,3,1424.0,500.0,2.0,1442,2.0,4,0,1,2,0.0,5,0,0,5,0,19,0,0,0,0,180500
1220,1494.0,4,3,747,3,747.0,220.0,1.0,747,1.0,3,0,0,1,0.0,4,0,0,3,0,65,1,5,1,1,80000
1221,3151.0,8,4,1578,5,1573.0,840.0,3.0,1578,2.0,4,4,1,2,194.0,7,1,0,5,0,1,0,1,0,0,287090
1222,882.0,5,3,882,3,0.0,308.0,1.0,882,1.0,0,0,1,1,0.0,4,0,0,4,0,52,1,0,1,1,97000
1223,2879.0,7,4,1511,4,1368.0,398.0,2.0,1511,3.0,4,3,1,2,40.0,5,1,1,5,0,4,0,0,0,0,246990
1224,2430.0,6,3,1128,3,1302.0,480.0,2.0,1128,2.0,3,3,0,1,138.0,6,1,0,2,0,43,1,0,0,0,154204
1225,2624.0,7,3,1312,3,1312.0,495.0,2.0,1312,1.5,3,4,0,1,125.0,6,1,0,5,0,50,0,43,0,0,186000
1226,1932.0,5,3,1302,3,630.0,264.0,1.0,630,2.5,3,0,0,2,356.0,6,0,0,3,0,36,1,0,1,1,111750
1227,5542.0,9,5,2696,5,2846.0,958.0,3.0,2696,3.5,5,4,1,2,1095.0,10,2,1,5,1,7,0,1,0,0,500000
1228,1984.0,7,4,1356,4,628.0,484.0,2.0,628,2.5,4,4,1,2,0.0,6,1,0,5,0,1,0,0,0,0,177439
1229,3288.0,9,5,2184,5,1104.0,836.0,3.0,1130,3.5,5,4,1,2,154.0,10,1,1,5,1,1,0,0,0,0,335000
1230,2767.0,7,3,1964,3,803.0,483.0,2.0,1098,2.5,3,4,0,2,660.0,8,1,0,3,0,32,0,0,0,0,205000
1231,2633.0,8,4,1321,4,1312.0,484.0,2.0,1321,2.0,4,3,1,1,0.0,4,1,1,4,0,17,0,0,0,0,212000
1232,3240.0,8,4,1646,4,1594.0,525.0,2.0,1646,3.5,5,4,1,2,186.0,5,1,1,5,0,6,0,1,1,1,246000
1233,2520.0,7,4,1260,3,1260.0,598.0,2.0,1260,3.0,4,0,0,2,174.0,6,0,1,3,0,25,1,0,0,0,181900
1234,2242.0,5,3,1316,3,926.0,484.0,2.0,926,2.0,3,0,0,1,0.0,6,0,0,3,0,81,1,72,1,1,130000
1235,1696.0,5,3,1432,3,264.0,360.0,2.0,768,2.0,2,0,0,2,0.0,7,0,0,5,0,97,1,92,1,1,132000
1236,2737.0,7,4,1958,4,779.0,499.0,2.0,1029,3.5,4,3,1,2,0.0,7,1,1,5,0,13,0,7,0,0,220000
1237,3541.0,8,4,1788,5,1753.0,522.0,2.0,1788,2.0,4,3,1,2,0.0,7,1,0,5,0,8,0,0,0,0,236500
1238,2767.0,8,4,1935,3,832.0,552.0,2.0,832,3.5,4,0,1,2,110.0,8,0,1,5,0,0,0,0,0,0,263435
1239,3241.0,6,3,1969,3,1272.0,400.0,2.0,1272,2.0,3,4,0,2,0.0,9,1,0,3,0,70,1,20,1,1,141000
1240,2833.0,7,4,1986,4,847.0,434.0,2.0,847,2.5,4,4,1,2,196.0,9,1,0,5,0,5,0,0,0,0,213000
1241,2428.0,7,4,1214,4,1214.0,520.0,2.0,1214,2.0,4,0,1,2,0.0,6,0,0,5,0,1,0,1,0,0,179781
1242,2684.0,8,4,1342,4,1342.0,550.0,2.0,1342,3.0,4,4,1,2,176.0,6,1,1,5,1,2,0,1,0,0,234250
1243,4463.0,8,4,2898,4,1565.0,665.0,2.0,2898,3.0,4,4,0,2,0.0,10,1,0,3,0,32,0,0,0,0,287000
1244,2874.0,8,4,2004,4,870.0,644.0,3.0,878,3.5,5,4,1,2,0.0,8,1,1,5,0,7,0,0,0,0,257500
1245,1946.0,6,3,986,3,960.0,180.0,1.0,986,1.0,3,4,0,1,0.0,5,1,0,3,0,81,1,24,1,1,102000
1246,1745.0,7,3,1108,4,637.0,280.0,1.0,1108,1.0,3,4,1,1,0.0,6,1,0,5,0,77,1,20,1,1,139400
1247,1886.0,3,3,1214,3,672.0,936.0,3.0,694,1.0,3,0,1,1,0.0,6,0,0,3,0,91,1,35,0,0,105000
1248,4434.0,8,4,2217,4,2217.0,621.0,2.0,2217,3.0,3,3,1,2,0.0,8,1,0,5,0,37,1,0,0,0,268000
1249,2898.0,6,4,2201,4,697.0,432.0,2.0,1575,2.0,4,4,0,2,0.0,8,1,0,3,0,40,1,0,0,0,274970
1250,2440.0,7,4,1220,4,1220.0,397.0,2.0,1220,2.0,4,4,1,2,16.0,5,1,1,5,0,4,0,1,0,0,180000
1251,2067.0,7,3,1378,4,689.0,360.0,2.0,689,2.0,3,4,0,2,0.0,7,1,0,5,0,80,1,77,1,1,161000
1252,930.0,4,3,930,4,0.0,308.0,1.0,930,1.0,0,0,0,1,0.0,6,0,0,5,0,64,1,60,0,0,84900
1253,1976.0,5,3,988,3,988.0,264.0,1.0,988,2.0,3,0,0,1,0.0,5,0,0,3,0,52,1,0,0,0,119000
1254,3928.0,8,4,1964,4,1964.0,892.0,3.0,1964,3.5,5,4,1,2,674.0,7,1,1,5,0,3,0,1,0,0,370000
1255,2540.0,7,4,1270,4,1270.0,524.0,2.0,1270,2.0,4,0,1,2,0.0,6,0,0,5,0,2,0,1,0,0,175900
1256,2240.0,5,3,2240,3,0.0,528.0,2.0,1120,2.0,0,0,0,2,0.0,12,0,0,3,0,30,1,0,0,0,142953
1257,2988.0,8,4,1494,4,1494.0,478.0,2.0,1494,2.5,4,4,1,1,0.0,5,1,0,5,0,13,0,1,0,0,279700
1258,2543.0,5,3,1364,3,1179.0,331.0,1.0,1364,1.5,2,4,0,1,0.0,6,1,0,4,0,49,0,0,0,0,132000
1259,3593.0,9,4,2153,5,1440.0,736.0,3.0,1476,3.5,5,5,1,2,204.0,8,2,1,5,0,9,0,0,0,0,313000
1260,1973.0,4,3,1336,3,637.0,570.0,1.0,897,1.5,3,0,0,1,0.0,7,0,0,4,0,86,1,30,0,0,108000
1261,2402.0,7,4,1656,4,746.0,397.0,2.0,760,2.5,4,4,1,2,92.0,7,1,0,5,0,5,0,1,0,0,165400
1262,2280.0,6,4,1499,4,781.0,473.0,2.0,795,2.5,4,3,1,2,68.0,6,1,0,5,0,11,0,0,0,0,187000
1264,2878.0,6,3,2030,4,848.0,551.0,2.0,1118,2.5,3,3,0,2,298.0,8,1,0,3,0,31,0,0,0,0,195000
1265,2472.0,6,3,1254,3,1218.0,525.0,2.0,1254,2.0,3,4,0,1,291.0,6,1,0,3,0,46,0,0,0,0,158500
1266,3054.0,8,4,1989,4,1065.0,586.0,2.0,1091,3.5,4,4,1,2,210.0,7,1,1,5,0,4,0,0,0,0,255000
1267,3796.0,5,3,1898,3,1898.0,484.0,2.0,1898,2.5,3,3,1,2,0.0,7,2,0,5,0,52,1,0,0,0,236500
1268,1976.0,5,3,988,3,988.0,360.0,1.0,988,2.0,3,0,0,1,52.0,5,0,0,3,0,41,1,0,0,0,129250
1269,3302.0,7,3,1801,3,1501.0,484.0,2.0,1801,3.0,3,3,0,2,0.0,6,2,0,3,0,51,0,38,0,0,289000
1270,1872.0,5,3,1872,3,0.0,484.0,2.0,936,3.0,0,0,0,2,0.0,8,0,0,3,0,32,1,0,0,0,100000
1271,3970.0,8,4,2439,4,1531.0,560.0,2.0,1531,3.5,4,3,1,2,256.0,7,1,1,5,0,6,0,0,0,0,275000
1272,2614.0,8,4,1764,4,850.0,560.0,2.0,886,2.5,4,3,1,2,192.0,7,1,0,5,0,9,1,1,0,0,207000
1273,2064.0,5,3,1200,4,864.0,884.0,2.0,1200,2.5,3,0,0,1,166.0,6,0,1,4,0,41,1,33,0,0,146000
1274,1524.0,6,3,1030,3,494.0,264.0,1.0,494,1.5,3,0,0,1,380.0,6,0,0,5,0,34,1,0,1,1,116000
1275,3091.0,7,3,2034,4,1057.0,645.0,2.0,1057,3.5,4,0,1,2,573.0,8,0,1,5,0,12,0,1,0,0,219500
1276,2810.0,7,4,1405,4,1405.0,478.0,2.0,1405,2.0,4,3,1,2,163.0,6,1,0,5,1,6,0,0,0,0,173000
1277,2363.0,4,3,1229,3,1134.0,284.0,1.0,1229,1.0,3,0,0,1,0.0,6,0,0,5,0,53,0,0,0,0,135000
1278,2911.0,7,4,1932,4,979.0,610.0,2.0,992,3.5,4,4,1,2,0.0,7,1,1,5,0,4,0,0,0,0,213000
1279,2266.0,6,3,1299,4,967.0,494.0,2.0,1299,1.0,3,3,0,1,0.0,6,1,0,3,0,53,1,41,0,0,150000
1280,2660.0,7,4,1402,4,1258.0,648.0,3.0,1402,2.0,5,4,1,0,72.0,7,1,0,5,0,1,0,1,0,0,194201
1281,2850.0,7,4,1504,4,1346.0,457.0,2.0,1504,2.0,4,4,1,2,16.0,7,1,1,5,0,4,0,1,0,0,181000
1282,2884.0,6,3,1442,3,1442.0,301.0,1.0,1442,1.5,3,0,0,1,243.0,7,0,0,4,0,49,0,0,0,0,157900
1283,2730.0,7,4,1779,4,951.0,586.0,2.0,951,3.5,4,3,1,2,0.0,7,1,1,5,0,7,0,1,0,0,217000
1284,3035.0,8,4,1953,4,1082.0,1043.0,3.0,1082,2.5,4,4,1,2,0.0,9,1,0,5,0,4,0,1,0,0,252000
1285,2781.0,7,4,1909,4,872.0,529.0,2.0,872,2.5,4,0,1,2,0.0,8,0,0,5,0,4,0,0,0,0,197000
1286,2498.0,7,4,1630,4,868.0,436.0,2.0,868,2.5,4,4,1,2,200.0,7,1,0,5,0,5,0,1,0,0,189500
1287,1936.0,5,3,1250,2,686.0,280.0,1.0,686,2.0,3,0,0,1,0.0,7,0,0,4,0,88,1,32,0,0,116000
1288,2656.0,6,3,1328,3,1328.0,528.0,2.0,1328,2.5,3,4,0,1,451.0,6,2,0,3,0,47,1,0,0,0,143000
1289,1864.0,5,3,988,3,876.0,276.0,1.0,988,1.0,3,0,0,1,0.0,6,0,0,3,0,57,1,0,0,0,119000
1290,2132.0,6,3,1278,3,854.0,240.0,1.0,854,1.0,3,0,0,1,0.0,6,0,0,2,0,54,1,0,0,0,127500
1291,2574.0,6,4,1716,4,858.0,615.0,2.0,858,2.5,4,0,1,2,0.0,7,0,0,5,0,1,0,0,0,0,200825
1292,996.0,2,3,498,3,498.0,216.0,1.0,498,1.0,3,0,0,1,0.0,3,0,0,3,0,84,1,33,0,0,35000
1293,4260.0,7,4,2840,4,1420.0,1314.0,4.0,1420,3.0,4,4,1,2,168.0,8,2,0,5,0,30,0,0,0,0,292500
1294,1470.0,6,3,987,3,483.0,280.0,1.0,483,1.5,3,0,0,1,127.0,5,0,0,3,0,38,1,0,1,1,106000
1295,1416.0,4,3,756,3,660.0,440.0,2.0,756,1.0,2,0,0,1,0.0,4,0,0,3,0,83,1,23,0,0,85000
1296,3424.0,8,4,1712,4,1712.0,701.0,3.0,1712,3.0,5,4,1,2,270.0,8,1,1,5,1,7,0,1,0,0,286500
1297,2138.0,6,3,1069,3,1069.0,440.0,2.0,1069,2.0,4,2,0,2,0.0,4,1,0,3,0,33,0,0,0,0,127500
1298,2670.0,7,4,1335,4,1335.0,575.0,2.0,1335,2.0,4,0,1,2,0.0,6,0,0,5,0,1,0,1,0,0,210400
1299,3036.0,8,5,1518,5,1518.0,588.0,2.0,1518,1.5,5,4,1,1,472.0,6,1,1,5,1,5,0,1,0,0,274000
1300,2700.0,8,4,1780,4,920.0,612.0,2.0,920,3.5,4,4,1,2,0.0,6,1,1,5,0,1,0,0,0,0,264966
1301,2255.0,4,2,1484,3,771.0,264.0,1.0,866,2.0,3,0,0,2,0.0,6,0,0,2,0,97,1,40,1,1,50000
1302,2338.0,5,3,1652,3,686.0,416.0,1.0,966,3.0,2,0,1,2,0.0,7,0,0,3,0,95,1,35,1,1,139000
1303,3726.0,7,4,2503,4,1223.0,564.0,2.0,1271,3.5,4,3,1,2,272.0,7,1,1,4,0,17,0,0,0,0,300000
1304,4656.0,8,4,2704,5,1952.0,538.0,2.0,2000,3.5,4,3,0,2,0.0,9,3,1,4,0,37,0,23,0,0,345000
1305,3148.0,8,4,1592,4,1556.0,484.0,2.0,1592,2.0,4,3,1,2,519.0,7,1,0,5,0,13,0,1,0,0,228000
1306,1778.0,7,4,1394,4,384.0,400.0,2.0,754,2.5,4,3,1,2,0.0,7,1,0,5,0,4,0,0,0,0,165500
1307,2014.0,4,3,1328,3,686.0,210.0,1.0,810,1.0,3,0,0,1,0.0,8,0,0,2,0,81,1,25,1,1,107000
1308,3186.0,8,4,1593,5,1593.0,682.0,2.0,1593,2.5,5,4,1,1,0.0,5,1,1,5,0,7,0,1,0,0,286000
1309,1440.0,4,3,720,3,720.0,0.0,0.0,720,1.0,3,0,0,1,0.0,4,0,0,3,0,89,0,30,0,0,34900
1310,1824.0,5,3,912,3,912.0,288.0,1.0,912,1.0,3,0,0,1,0.0,5,0,0,3,0,42,1,0,0,0,115000
1311,2729.0,8,4,1456,4,1273.0,400.0,2.0,1456,2.0,4,3,1,2,40.0,7,1,0,5,0,3,0,0,0,0,215000
1312,2616.0,7,3,1944,3,672.0,216.0,1.0,1272,2.0,3,0,0,2,0.0,8,0,0,2,0,94,1,79,1,1,179900
1313,2990.0,8,4,1502,4,1488.0,528.0,2.0,1502,2.5,4,0,1,1,0.0,4,0,1,3,0,25,0,0,0,0,212000
1314,3138.0,8,4,2064,4,1074.0,527.0,2.0,1074,2.5,4,4,1,2,216.0,7,1,0,5,0,1,0,0,0,0,250000
1315,2618.0,5,3,1576,3,1042.0,225.0,1.0,1042,1.0,3,4,0,1,0.0,8,1,0,5,0,78,1,22,1,1,149000
1316,2431.0,6,3,1658,3,773.0,431.0,2.0,773,3.5,4,3,1,2,0.0,8,1,1,4,0,13,0,1,0,0,188000
1317,1426.0,3,3,713,4,713.0,371.0,1.0,713,1.0,3,0,1,1,0.0,5,0,0,5,0,76,1,71,0,0,99800
1318,3272.0,7,3,2554,3,718.0,704.0,2.0,1576,1.5,3,0,0,1,0.0,8,0,0,5,0,117,1,108,1,1,159500
1319,1758.0,7,4,1374,4,384.0,400.0,2.0,744,3.5,4,4,1,2,0.0,7,1,1,5,0,6,0,0,0,0,184500
1320,4056.0,8,4,2574,5,1482.0,868.0,3.0,1482,2.5,5,4,1,2,270.0,10,1,0,5,0,0,0,0,0,0,276000
1321,2352.0,6,3,1548,4,804.0,440.0,2.0,804,3.5,4,3,0,2,0.0,7,1,0,3,0,31,1,0,0,0,155000
1322,2592.0,5,3,1404,3,1188.0,504.0,2.0,1404,2.0,3,1,0,2,176.0,7,1,0,5,0,40,1,31,0,0,160000
1323,2160.0,5,3,1440,3,720.0,480.0,2.0,720,1.5,3,1,0,1,0.0,7,1,0,4,0,42,0,0,0,0,157500
1324,3482.0,8,4,1803,4,1679.0,482.0,2.0,1803,4.0,4,3,1,2,0.0,6,2,1,5,0,16,1,1,0,0,285000
1325,3472.0,5,3,2200,3,1272.0,0.0,0.0,1272,5.0,3,0,0,2,0.0,9,0,0,4,0,108,0,103,0,0,145900
1326,2709.0,7,4,2037,4,672.0,472.0,2.0,1302,2.5,4,3,1,2,0.0,8,1,0,5,0,12,0,0,0,0,229000
1328,2432.0,4,3,1281,3,1151.0,580.0,2.0,845,3.0,3,0,0,2,0.0,6,0,0,5,0,82,1,68,0,0,128500
1329,3020.0,8,4,1976,4,1044.0,885.0,3.0,1079,3.5,4,5,1,2,242.0,7,1,1,5,0,8,0,0,0,0,286000
1330,2553.0,6,3,1608,3,945.0,470.0,2.0,945,2.5,4,3,1,2,0.0,7,1,0,5,0,12,0,0,0,0,189500
1331,1210.0,5,3,1210,3,0.0,616.0,1.0,1210,1.5,0,0,0,1,140.0,7,0,0,3,0,56,0,0,0,0,102900
1332,2600.0,5,3,1612,3,988.0,363.0,1.0,1030,1.5,3,0,0,1,0.0,7,0,0,5,0,60,1,47,1,1,128500
1333,2944.0,5,3,1728,3,1216.0,371.0,1.0,1216,2.0,3,4,0,1,0.0,7,1,0,5,0,54,1,51,0,0,156000
1334,3576.0,8,4,2482,4,1094.0,642.0,3.0,1133,2.5,4,4,1,2,245.0,9,1,0,5,0,2,0,1,0,0,281213
1336,2956.0,6,3,1478,3,1478.0,498.0,2.0,1478,3.0,3,4,0,2,30.0,6,2,0,5,0,49,1,0,0,0,157500
1337,2520.0,7,4,1724,4,796.0,616.0,2.0,806,2.5,4,4,1,2,190.0,8,1,0,5,0,3,0,1,0,0,196500
1338,2850.0,7,3,1425,3,1425.0,591.0,2.0,1425,3.0,4,0,1,2,0.0,5,0,1,5,0,8,0,0,0,0,193000
1339,1994.0,5,3,1322,3,672.0,280.0,1.0,899,2.0,3,0,0,1,0.0,7,0,0,5,0,68,1,13,1,1,132000
1340,2140.0,7,3,1428,3,712.0,576.0,2.0,848,2.0,3,0,0,1,0.0,7,0,0,4,0,106,0,70,1,1,139900
1341,2388.0,6,3,1194,3,1194.0,312.0,1.0,1194,2.0,3,0,0,1,220.0,6,0,0,3,0,51,0,0,0,0,148000
1342,2713.0,8,4,1818,5,895.0,774.0,3.0,895,3.5,5,4,1,2,246.0,8,1,1,5,1,0,0,0,0,0,281500
1343,4662.0,8,4,2956,5,1706.0,916.0,3.0,1718,2.5,4,5,1,2,502.0,11,1,0,5,1,3,0,0,0,0,342000
1344,2338.0,6,3,1210,3,1128.0,528.0,2.0,1210,3.0,3,0,0,2,257.0,6,0,1,3,0,31,1,0,0,0,148000
1345,2642.0,5,3,1641,3,1001.0,490.0,2.0,1001,2.0,4,4,0,2,0.0,5,1,0,3,0,36,1,0,0,0,140000
1346,2061.0,5,3,1053,5,1008.0,750.0,2.0,1053,2.0,3,0,0,1,85.0,6,0,0,3,0,48,0,33,0,0,150000
1347,3189.0,7,4,2125,4,1064.0,576.0,2.0,1064,3.5,5,3,1,2,0.0,12,2,1,5,0,12,0,1,0,0,279500
1348,1619.0,6,3,1072,4,547.0,525.0,2.0,1072,2.0,4,0,1,1,76.0,5,0,1,5,0,2,0,0,1,1,140000
1349,3328.0,6,3,1664,3,1664.0,616.0,2.0,1664,2.0,3,0,0,2,0.0,10,0,0,3,0,28,1,0,0,0,145000
1350,2742.0,7,4,1337,4,1405.0,511.0,2.0,1337,3.0,4,2,1,2,0.0,5,1,1,5,0,11,0,0,0,0,184000
1351,2452.0,8,4,1226,4,1226.0,484.0,2.0,1226,2.0,4,3,0,1,0.0,4,1,1,3,0,32,0,0,0,0,206000
1352,1638.0,4,3,1092,3,546.0,253.0,1.0,546,1.5,3,0,0,1,0.0,5,0,0,3,0,35,1,0,1,1,85500
1353,2375.0,6,3,1660,3,715.0,240.0,1.0,849,1.5,3,4,0,1,0.0,6,1,0,2,0,74,1,61,0,0,188700
1354,3098.0,6,3,1671,3,1427.0,484.0,2.0,1671,2.0,3,3,1,2,101.0,7,1,0,3,0,31,0,8,0,0,200000
1355,2115.0,7,4,1061,4,1054.0,462.0,2.0,1061,2.5,4,0,1,1,0.0,4,0,1,4,0,19,1,1,0,0,162000
1356,1344.0,5,3,672,3,672.0,240.0,1.0,672,1.0,3,0,1,1,0.0,4,0,0,5,0,68,1,57,0,0,108000
1357,3242.0,5,3,1621,3,1621.0,478.0,2.0,1621,3.0,4,2,0,2,161.0,7,2,0,3,0,34,0,0,0,0,213000
1358,3468.0,8,4,1734,5,1734.0,928.0,3.0,1734,3.0,5,4,1,2,328.0,7,1,1,5,1,0,0,0,0,0,318000
1359,2987.0,5,3,2138,3,849.0,360.0,2.0,1075,2.0,3,0,1,2,0.0,11,0,0,3,0,111,1,67,1,1,106000
1360,2681.0,6,3,2009,3,672.0,795.0,3.0,1337,2.0,3,4,1,2,0.0,8,2,0,5,0,78,1,22,0,0,235000
1361,2175.0,4,3,1225,3,950.0,0.0,0.0,1225,2.5,3,0,0,1,0.0,6,0,0,2,0,51,0,0,0,0,128950
1362,2724.0,6,3,1362,3,1362.0,504.0,2.0,1362,2.5,3,3,0,1,491.0,6,1,0,3,0,47,1,0,0,0,163000
1363,1890.0,5,3,1134,3,756.0,240.0,1.0,756,2.5,3,0,0,1,0.0,7,0,0,2,0,67,1,10,0,0,126000
1364,3444.0,7,3,2082,4,1362.0,484.0,2.0,1362,2.5,4,0,1,2,0.0,6,0,0,5,0,5,1,0,1,1,200000
1365,2398.0,5,3,1524,3,874.0,315.0,1.0,874,1.5,3,0,0,1,180.0,7,0,0,3,0,49,1,0,0,0,144000
1366,3600.0,5,3,1800,3,1800.0,0.0,0.0,1800,2.0,3,0,0,2,0.0,10,0,0,5,0,46,0,0,0,0,141000
1367,3971.0,8,4,2582,4,1389.0,758.0,3.0,1411,3.5,4,3,1,2,0.0,9,1,1,5,0,9,0,1,0,0,322500
1368,3310.0,7,3,1661,4,1649.0,598.0,2.0,1661,2.0,4,0,1,2,442.0,6,0,0,5,0,12,0,0,0,0,224900
1369,2900.0,5,3,1576,4,1324.0,528.0,2.0,1072,3.5,3,3,0,1,0.0,6,1,1,5,0,86,0,81,0,0,223500
1370,1632.0,4,3,960,3,672.0,288.0,1.0,960,1.0,3,0,0,1,0.0,5,0,0,5,0,53,1,0,0,0,112000
1371,2530.0,6,3,1604,3,926.0,470.0,2.0,926,2.5,3,3,1,2,0.0,7,1,0,5,0,11,0,1,0,0,187500
1372,1587.0,1,2,904,2,683.0,0.0,0.0,904,1.5,2,0,0,0,0.0,4,0,0,4,0,87,0,28,0,0,61000
1373,1880.0,6,3,1196,4,684.0,528.0,2.0,684,1.0,3,0,0,1,0.0,7,0,0,4,0,89,1,80,0,0,110000
1374,999.0,3,4,729,3,270.0,0.0,0.0,729,1.0,3,0,0,1,0.0,5,0,0,4,0,73,0,68,0,0,52000
1375,2724.0,6,4,1362,4,1362.0,460.0,2.0,1362,3.0,4,4,1,2,256.0,6,1,0,5,1,2,0,1,0,0,207000
1376,2904.0,5,3,1964,3,940.0,0.0,0.0,1024,1.5,3,0,1,1,0.0,7,0,0,3,0,97,0,39,0,0,130000
1377,1296.0,4,3,1296,3,0.0,516.0,2.0,1296,2.0,0,0,0,2,0.0,6,0,0,3,0,39,1,0,0,0,90000
1378,1911.0,5,3,1287,3,624.0,440.0,2.0,624,1.5,4,0,1,1,0.0,6,0,0,3,0,17,1,0,0,0,130000
1379,1756.0,5,3,1252,3,504.0,576.0,2.0,936,1.0,2,0,1,1,0.0,5,0,0,4,0,98,1,83,0,0,127000
1380,3810.0,9,5,1905,5,1905.0,788.0,3.0,1905,2.0,5,4,1,2,302.0,8,1,0,5,0,1,0,0,0,0,320000
